"","Date","DAX","VDAX"
"746","2010-06-08",5868.55,32.69
"747","2010-06-09",5984.75,28.37
"748","2010-06-10",6056.59,26.02
"749","2010-06-11",6047.83,24.49
"750","2010-06-14",6125,26.28
"751","2010-06-15",6175.05,25.61
"752","2010-06-16",6190.91,27.34
"753","2010-06-22",6269.04,21.49
"754","2010-06-23",6204.52,22.71
"755","2010-06-24",6115.48,24.22
"756","2010-06-25",6070.6,24.76
"757","2010-06-28",6157.22,23.9
"758","2010-06-29",5952.03,28.77
"759","2010-06-30",5965.52,27.89
"760","2010-07-01",5857.43,28.93
"761","2010-07-02",5834.15,26.04
"762","2010-07-05",5816.2,26.15
"763","2010-07-06",5940.98,24.81
"764","2010-07-07",5992.86,22.88
"765","2010-07-08",6035.66,21.83
"766","2010-07-09",6065.24,19.55
"767","2010-07-12",6077.19,23.69
"768","2010-07-13",6191.13,22.85
"769","2010-07-14",6209.76,21.8
"770","2010-07-20",5967.49,22.42
"771","2010-07-21",5990.38,22.12
"772","2010-07-22",6142.15,21.53
"773","2010-07-23",6166.34,21.78
"774","2010-07-26",6194.21,21.8
"775","2010-07-27",6207.31,20.94
"776","2010-07-28",6178.94,20.85
"777","2010-07-29",6134.7,20.64
"778","2010-07-30",6147.97,20.47
"779","2010-08-02",6292.13,19.97
"780","2010-08-03",6307.91,19.82
"781","2010-08-04",6331.33,19.44
"782","2010-08-05",6333.58,19.22
"783","2010-08-06",6259.63,20.66
"784","2010-08-09",6351.6,20.1
"785","2010-08-10",6286.25,22.77
"786","2010-08-11",6154.07,24.95
"787","2010-08-12",6135.17,24.12
"788","2010-08-13",6110.41,23.23
"789","2010-08-16",6110.57,26.93
"790","2010-08-17",6206.4,22.98
"791","2010-08-18",6186.31,23.64
"792","2010-08-24",5935.44,25.16
"793","2010-08-25",5899.5,25.06
"794","2010-08-26",5912.58,24.52
"795","2010-08-27",5951.17,23.13
"796","2010-08-30",5912.41,24.23
"797","2010-08-31",5925.22,24.29
"798","2010-09-01",6083.9,21.41
"799","2010-09-02",6083.85,20.69
"800","2010-09-03",6134.62,19.33
"801","2010-09-06",6155.04,19.53
"802","2010-09-07",6117.89,20.24
"803","2010-09-08",6164.44,19.67
"804","2010-09-09",6221.52,19.32
"805","2010-09-10",6214.77,19.23
"806","2010-09-13",6261.68,21.16
"807","2010-09-14",6275.41,20.12
"808","2010-09-15",6261.87,22.91
"809","2010-09-20",6294.58,19.51
"810","2010-09-21",6275.98,20.55
"811","2010-09-22",6208.33,20.4
"812","2010-09-23",6184.71,20.54
"813","2010-09-24",6298.3,18.49
"814","2010-09-27",6278.89,19.03
"815","2010-09-28",6276.09,19.15
"816","2010-09-29",6246.92,19.62
"817","2010-09-30",6229.02,20.54
"818","2010-10-01",6211.34,21.25
"819","2010-10-04",6134.21,22.64
"820","2010-10-05",6215.83,20.92
"821","2010-10-06",6270.73,20.2
"822","2010-10-07",6276.25,19.5
"823","2010-10-08",6291.67,17.35
"824","2010-10-11",6309.51,18.79
"825","2010-10-12",6304.57,20.26
"826","2010-10-13",6434.52,19.78
"827","2010-10-18",6516.63,18.34
"828","2010-10-19",6490.69,18.7
"829","2010-10-20",6524.55,17.76
"830","2010-10-21",6611.01,18.29
"831","2010-10-22",6605.84,18.35
"832","2010-10-25",6639.21,18.84
"833","2010-10-26",6613.8,18.77
"834","2010-10-27",6568,20.11
"835","2010-10-28",6595.28,19.28
"836","2010-10-29",6601.37,18.93
"837","2010-11-01",6604.86,20.5
"838","2010-11-02",6654.31,20.81
"839","2010-11-03",6617.8,22.19
"840","2010-11-04",6734.69,17.71
"841","2010-11-05",6754.2,17
"842","2010-11-08",6750.5,17.6
"843","2010-11-09",6787.81,16.93
"844","2010-11-10",6719.84,18.3
"845","2010-11-11",6723.41,18.38
"846","2010-11-12",6734.61,19.21
"847","2010-11-15",6790.17,19.8
"848","2010-11-16",6663.24,27.22
"849","2010-11-17",6700.07,22.86
"850","2010-11-22",6822.05,19.67
"851","2010-11-23",6705,22.56
"852","2010-11-24",6823.8,20.56
"853","2010-11-25",6879.66,19.73
"854","2010-11-26",6848.98,22.52
"855","2010-11-29",6697.97,26.2
"856","2010-11-30",6688.49,26.92
"857","2010-12-01",6866.63,23.14
"858","2010-12-02",6957.61,20.63
"859","2010-12-03",6947.72,19.03
"860","2010-12-06",6954.38,19.87
"861","2010-12-07",7001.91,18.87
"862","2010-12-08",6975.87,18.52
"863","2010-12-09",6964.16,19.24
"864","2010-12-10",7006.17,17.09
"865","2010-12-13",7029.39,18.38
"866","2010-12-14",7027.4,18.85
"867","2010-12-15",7016.37,21.17
"868","2010-12-20",7018.6,16.27
"869","2010-12-21",7077.99,15.58
"870","2010-12-22",7067.92,15.53
"871","2010-12-23",7057.69,16.21
"872","2010-12-27",6970.73,18.7
"873","2010-12-28",6972.1,18.65
"874","2010-12-29",6995.47,17.97
"875","2010-12-30",6914.19,19.48
"876","2011-01-03",6989.74,19.8
"877","2011-01-04",6975.35,19.12
"878","2011-01-05",6939.82,18.99
"879","2011-01-06",6981.39,18.7
"880","2011-01-07",6947.84,18.67
"881","2011-01-10",6857.06,20.4
"882","2011-01-11",6941.57,18.09
"883","2011-01-12",7068.78,16.21
"884","2011-01-13",7075.11,16.07
"885","2011-01-14",7075.7,14.24
"886","2011-01-17",7078.06,17.11
"887","2011-01-18",7143.45,15.72
"888","2011-01-19",7082.76,20.79
"889","2011-01-24",7067.77,16.77
"890","2011-01-25",7059.01,17.25
"891","2011-01-26",7127.35,16.45
"892","2011-01-27",7155.58,15.66
"893","2011-01-28",7102.8,16.58
"894","2011-01-31",7077.48,16.91
"895","2011-02-01",7184.27,16.03
"896","2011-02-02",7183.67,15.86
"897","2011-02-03",7193.68,15.85
"898","2011-02-04",7216.21,14.7
"899","2011-02-07",7283.62,15
"900","2011-02-08",7323.24,14.99
"901","2011-02-09",7320.9,14.67
"902","2011-02-10",7340.28,14.33
"903","2011-02-11",7371.2,13.77
"904","2011-02-14",7396.63,16.96
"905","2011-02-15",7400.04,15.39
"906","2011-02-16",7414.3,15.7
"907","2011-02-21",7321.81,17.79
"908","2011-02-22",7318.35,18.4
"909","2011-02-23",7194.6,20.52
"910","2011-02-24",7130.5,20.83
"911","2011-02-25",7185.17,19.02
"912","2011-02-28",7272.32,18.94
"913","2011-03-01",7223.3,20.17
"914","2011-03-02",7181.12,20.34
"915","2011-03-03",7225.96,19.69
"916","2011-03-04",7178.9,19.41
"917","2011-03-07",7161.93,21.73
"918","2011-03-08",7164.75,20.24
"919","2011-03-09",7131.8,20.69
"920","2011-03-10",7063.09,21
"921","2011-03-11",6981.49,20.15
"922","2011-03-14",6866.63,27.65
"923","2011-03-15",6647.66,39.42
"924","2011-03-16",6513.84,53.19
"925","2011-03-21",6816.12,22.87
"926","2011-03-22",6780.97,22.63
"927","2011-03-23",6804.45,22.33
"928","2011-03-24",6933.58,19.96
"929","2011-03-25",6946.36,20.01
"930","2011-03-28",6938.63,20.97
"931","2011-03-29",6934.44,21.33
"932","2011-03-30",7057.15,19.82
"933","2011-03-31",7041.31,20.22
"934","2011-04-01",7179.81,18.08
"935","2011-04-04",7175.33,19
"936","2011-04-05",7175.31,19.19
"937","2011-04-06",7215.11,18.87
"938","2011-04-07",7178.78,20.67
"939","2011-04-08",7217.02,18.42
"940","2011-04-11",7204.86,19.77
"941","2011-04-12",7102.91,25.17
"942","2011-04-13",7177.97,21.26
"943","2011-04-18",7026.85,20.24
"944","2011-04-19",7039.31,19.2
"945","2011-04-20",7249.19,17.7
"946","2011-04-21",7295.49,16.78
"947","2011-04-26",7356.51,16.78
"948","2011-04-27",7404.95,16.59
"949","2011-04-28",7475.22,16.43
"950","2011-04-29",7514.46,15.41
"951","2011-05-02",7527.64,16.9
"952","2011-05-03",7500.7,17.57
"953","2011-05-04",7373.93,20.56
"954","2011-05-05",7376.96,21.45
"955","2011-05-06",7492.25,17.87
"956","2011-05-09",7410.52,20.73
"957","2011-05-10",7501.52,19.74
"958","2011-05-11",7495.05,18.98
"959","2011-05-12",7443.95,20.51
"960","2011-05-13",7403.31,20.54
"961","2011-05-16",7387.54,23.33
"962","2011-05-17",7256.65,26.8
"963","2011-05-18",7303.53,24.03
"964","2011-05-23",7121.52,24.29
"965","2011-05-24",7150.66,23.09
"966","2011-05-25",7170.94,21.96
"967","2011-05-26",7114.09,22.09
"968","2011-05-27",7163.47,21.15
"969","2011-05-30",7160.3,21.52
"970","2011-05-31",7293.69,18.82
"971","2011-06-01",7217.43,19.45
"972","2011-06-02",7074.12,21.86
"973","2011-06-03",7109.03,21.23
"974","2011-06-06",7084.57,22.4
"975","2011-06-07",7103.25,21.47
"976","2011-06-08",7060.23,21.91
"977","2011-06-09",7159.66,19.91
"978","2011-06-10",7069.9,22.41
"979","2011-06-13",7085.14,25.42
"980","2011-06-14",7204.79,23.09
"981","2011-06-15",7115.08,27.96
"982","2011-06-20",7150.21,22.45
"983","2011-06-21",7285.51,21.61
"984","2011-06-22",7278.19,20.1
"985","2011-06-23",7149.44,22.92
"986","2011-06-24",7121.38,22.97
"987","2011-06-27",7107.9,24.65
"988","2011-06-28",7170.43,24.44
"989","2011-06-29",7294.14,20.46
"990","2011-06-30",7376.24,17.57
"991","2011-07-01",7419.44,16.36
"992","2011-07-04",7442.96,16.65
"993","2011-07-05",7439.44,17.21
"994","2011-07-06",7431.19,17.32
"995","2011-07-07",7471.44,16.22
"996","2011-07-08",7402.73,19.22
"997","2011-07-11",7230.25,28.49
"998","2011-07-12",7174.14,30.64
"999","2011-07-13",7267.87,26.46
"1000","2011-07-18",7107.92,24.26
"1001","2011-07-19",7192.67,23.11
"1002","2011-07-20",7221.36,22.34
"1003","2011-07-21",7290.14,19.64
"1004","2011-07-22",7326.39,18.06
"1005","2011-07-25",7344.54,18.77
"1006","2011-07-26",7349.45,18.72
"1007","2011-07-27",7252.68,20.62
"1008","2011-07-28",7190.06,21.51
"1009","2011-07-29",7158.77,23.06
"1010","2011-08-01",6953.98,25.57
"1011","2011-08-02",6796.75,26.7
"1012","2011-08-03",6640.59,26.29
"1013","2011-08-04",6414.76,32.52
"1014","2011-08-05",6236.16,39.4
"1015","2011-08-08",5923.27,48.03
"1016","2011-08-09",5917.08,51.12
"1017","2011-08-10",5613.42,61.01
"1018","2011-08-11",5797.66,60.76
"1019","2011-08-12",5997.74,51.94
"1020","2011-08-15",6022.24,45.83
"1021","2011-08-16",5994.9,43.65
"1022","2011-08-17",5948.94,39.19
"1023","2011-08-22",5473.78,47.77
"1024","2011-08-23",5532.38,44.76
"1025","2011-08-24",5681.08,42.03
"1026","2011-08-25",5584.14,45.16
"1027","2011-08-26",5537.48,44.03
"1028","2011-08-29",5670.07,40.67
"1029","2011-08-30",5643.92,38.68
"1030","2011-08-31",5784.85,36.35
"1031","2011-09-01",5730.63,37.9
"1032","2011-09-02",5538.33,41.36
"1033","2011-09-05",5246.18,52.16
"1034","2011-09-06",5193.97,51.74
"1035","2011-09-07",5405.53,46.48
"1036","2011-09-08",5408.46,43.35
"1037","2011-09-09",5189.93,55.74
"1038","2011-09-12",5072.33,67.42
"1039","2011-09-13",5166.36,61.67
"1040","2011-09-14",5340.19,63.27
"1041","2011-09-19",5415.91,44.59
"1042","2011-09-20",5571.68,41.94
"1043","2011-09-21",5433.8,43.65
"1044","2011-09-22",5164.21,47.09
"1045","2011-09-23",5196.56,49.09
"1046","2011-09-26",5345.56,51.01
"1047","2011-09-27",5628.44,47.42
"1048","2011-09-28",5578.42,47.53
"1049","2011-09-29",5639.58,45.5
"1050","2011-09-30",5502.02,48.12
"1051","2011-10-03",5376.7,50.63
"1052","2011-10-04",5216.71,52.65
"1053","2011-10-05",5473.03,46.15
"1054","2011-10-06",5645.25,43.94
"1055","2011-10-07",5675.7,41.17
"1056","2011-10-10",5847.29,38.72
"1057","2011-10-11",5865.01,38.3
"1058","2011-10-12",5994.47,35.58
"1059","2011-10-13",5914.84,39.69
"1060","2011-10-14",5967.2,32.84
"1061","2011-10-17",5859.43,47.04
"1062","2011-10-18",5877.41,44.43
"1063","2011-10-19",5913.53,42.3
"1064","2011-10-24",6055.27,37.52
"1065","2011-10-25",6046.75,37.22
"1066","2011-10-26",6016.07,37.3
"1067","2011-10-27",6337.84,30.21
"1068","2011-10-28",6346.19,29.51
"1069","2011-10-31",6141.34,33.63
"1070","2011-11-01",5834.51,44
"1071","2011-11-02",5965.63,43.21
"1072","2011-11-03",6133.18,40.97
"1073","2011-11-04",5966.16,42.72
"1074","2011-11-07",5928.68,44.16
"1075","2011-11-08",5961.44,41.32
"1076","2011-11-09",5829.54,45.41
"1077","2011-11-10",5867.81,48.67
"1078","2011-11-11",6057.03,40.88
"1079","2011-11-14",5985.02,42.1
"1080","2011-11-15",5933.14,42.63
"1081","2011-11-16",5913.36,42.44
"1082","2011-11-21",5606,38.92
"1083","2011-11-22",5537.39,37.53
"1084","2011-11-23",5457.77,38.64
"1085","2011-11-24",5428.11,38.1
"1086","2011-11-25",5492.87,38.52
"1087","2011-11-28",5745.33,37.65
"1088","2011-11-29",5799.91,36.59
"1089","2011-11-30",6088.84,35.09
"1090","2011-12-01",6035.88,35.19
"1091","2011-12-02",6080.68,34.27
"1092","2011-12-05",6106.09,36.35
"1093","2011-12-06",6028.82,38.08
"1094","2011-12-07",5994.73,39.22
"1095","2011-12-08",5874.44,43.17
"1096","2011-12-09",5986.71,36.01
"1097","2011-12-12",5785.43,39.13
"1098","2011-12-13",5774.26,37.06
"1099","2011-12-14",5675.14,37.78
"1100","2011-12-19",5670.71,29.25
"1101","2011-12-20",5847.03,27.73
"1102","2011-12-21",5791.53,28.43
"1103","2011-12-22",5852.18,27.46
"1104","2011-12-23",5878.93,26.72
"1105","2011-12-27",5889.76,27.51
"1106","2011-12-28",5771.27,29.39
"1107","2011-12-29",5848.78,29.49
"1108","2011-12-30",5898.35,30.16
"1109","2012-01-02",6075.52,29.01
"1110","2012-01-03",6166.57,27.71
"1111","2012-01-04",6111.55,28.47
"1112","2012-01-05",6095.99,28.32
"1113","2012-01-06",6057.92,27.24
"1114","2012-01-09",6017.23,27.92
"1115","2012-01-10",6162.98,26.18
"1116","2012-01-11",6152.34,26.26
"1117","2012-01-12",6179.21,25.71
"1118","2012-01-13",6143.08,27.08
"1119","2012-01-16",6220.01,26.81
"1120","2012-01-17",6332.93,27.54
"1121","2012-01-18",6354.57,26.77
"1122","2012-01-23",6436.62,23.41
"1123","2012-01-24",6419.22,23.43
"1124","2012-01-25",6421.85,22.98
"1125","2012-01-26",6539.85,22.2
"1126","2012-01-27",6511.98,22.43
"1127","2012-01-30",6444.45,25.14
"1128","2012-01-31",6458.91,24.68
"1129","2012-02-01",6616.64,22.67
"1130","2012-02-02",6655.63,22.08
"1131","2012-02-03",6766.67,20.68
"1132","2012-02-06",6764.83,23.15
"1133","2012-02-07",6754.2,24.19
"1134","2012-02-08",6748.76,25.1
"1135","2012-02-09",6788.8,24.9
"1136","2012-02-10",6692.96,27.46
"1137","2012-02-13",6738.47,27.27
"1138","2012-02-14",6728.19,25.82
"1139","2012-02-15",6757.94,26.65
"1140","2012-02-20",6948.25,23.64
"1141","2012-02-21",6908.18,23.39
"1142","2012-02-22",6843.87,23.56
"1143","2012-02-23",6809.46,23.42
"1144","2012-02-24",6864.43,21.95
"1145","2012-02-27",6849.6,23.22
"1146","2012-02-28",6887.63,22.2
"1147","2012-02-29",6856.08,22.3
"1148","2012-03-01",6941.77,20.82
"1149","2012-03-02",6921.37,20.56
"1150","2012-03-05",6866.46,22.72
"1151","2012-03-06",6633.11,30.22
"1152","2012-03-07",6671.11,29.24
"1153","2012-03-08",6834.54,24.89
"1154","2012-03-09",6880.21,20.82
"1155","2012-03-12",6901.35,22.7
"1156","2012-03-13",6995.91,22.87
"1157","2012-03-14",7079.42,23.67
"1158","2012-03-19",7154.22,18.8
"1159","2012-03-20",7054.94,20.11
"1160","2012-03-21",7071.32,19.62
"1161","2012-03-22",6981.26,20.93
"1162","2012-03-23",6995.62,20.25
"1163","2012-03-26",7079.23,18.91
"1164","2012-03-27",7078.9,19.55
"1165","2012-03-28",6998.8,20.48
"1166","2012-03-29",6875.15,23
"1167","2012-03-30",6946.83,20.26
"1168","2012-04-02",7056.65,19.17
"1169","2012-04-03",6982.28,20.28
"1170","2012-04-04",6784.06,25.13
"1171","2012-04-05",6775.26,23.37
"1172","2012-04-10",6606.43,30.15
"1173","2012-04-11",6674.73,28.09
"1174","2012-04-12",6743.24,24.46
"1175","2012-04-13",6583.9,27.45
"1176","2012-04-16",6625.19,28.94
"1177","2012-04-17",6801,26.7
"1178","2012-04-18",6732.03,27.52
"1179","2012-04-23",6523,27.79
"1180","2012-04-24",6590.41,26.81
"1181","2012-04-25",6704.5,25.11
"1182","2012-04-26",6739.9,23.83
"1183","2012-04-27",6801.32,21.48
"1184","2012-04-30",6761.19,22.31
"1185","2012-05-02",6710.77,24.01
"1186","2012-05-03",6694.44,24.28
"1187","2012-05-04",6561.47,26.62
"1188","2012-05-07",6569.48,26.85
"1189","2012-05-08",6444.74,29.41
"1190","2012-05-09",6475.31,28.03
"1191","2012-05-10",6518,26.05
"1192","2012-05-11",6579.93,23.59
"1193","2012-05-14",6451.97,31.55
"1194","2012-05-15",6401.06,33.54
"1195","2012-05-16",6384.26,31.01
"1196","2012-05-21",6331.04,27.47
"1197","2012-05-22",6435.6,25.82
"1198","2012-05-23",6285.75,28.46
"1199","2012-05-24",6315.89,27.26
"1200","2012-05-25",6339.94,25.97
"1201","2012-05-28",6323.19,27
"1202","2012-05-29",6396.84,26.14
"1203","2012-05-30",6280.8,28.79
"1204","2012-05-31",6264.38,28.76
"1205","2012-06-01",6050.29,30.86
"1206","2012-06-04",5978.23,32.11
"1207","2012-06-05",5969.4,29.1
"1208","2012-06-06",6093.99,26.84
"1209","2012-06-07",6144.22,27.61
"1210","2012-06-08",6130.82,25.23
"1211","2012-06-11",6141.05,32.15
"1212","2012-06-12",6161.24,31.31
"1213","2012-06-13",6152.49,30.98
"1214","2012-06-18",6248.2,27.68
"1215","2012-06-19",6363.36,24.82
"1216","2012-06-20",6392.13,24.04
"1217","2012-06-21",6343.13,23.22
"1218","2012-06-22",6263.25,23.4
"1219","2012-06-25",6132.39,25.67
"1220","2012-06-26",6136.69,26
"1221","2012-06-27",6228.99,24.71
"1222","2012-06-28",6149.91,25.8
"1223","2012-06-29",6416.28,22.11
"1224","2012-07-02",6496.08,22.11
"1225","2012-07-03",6578.21,19.95
"1226","2012-07-04",6564.8,21.94
"1227","2012-07-05",6535.56,21.78
"1228","2012-07-06",6410.11,23.29
"1229","2012-07-09",6387.57,24.33
"1230","2012-07-10",6438.33,21.16
"1231","2012-07-11",6453.85,20.52
"1232","2012-07-12",6419.35,20.7
"1233","2012-07-13",6557.1,18.87
"1234","2012-07-16",6565.72,19.11
"1235","2012-07-17",6577.64,21.48
"1236","2012-07-18",6684.42,20.15
"1237","2012-07-23",6419.33,26.37
"1238","2012-07-24",6390.41,26.44
"1239","2012-07-25",6406.52,25.57
"1240","2012-07-26",6582.96,24.6
"1241","2012-07-27",6689.4,24.31
"1242","2012-07-30",6774.06,24.46
"1243","2012-07-31",6772.26,24.96
"1244","2012-08-01",6754.46,25.87
"1245","2012-08-02",6606.09,22.75
"1246","2012-08-03",6865.66,20
"1247","2012-08-06",6918.72,20.71
"1248","2012-08-07",6967.95,20.14
"1249","2012-08-08",6966.15,19.76
"1250","2012-08-09",6964.99,18.71
"1251","2012-08-10",6944.56,17.89
"1252","2012-08-13",6909.68,20.27
"1253","2012-08-14",6974.39,18.83
"1254","2012-08-15",6946.8,18.81
"1255","2012-08-20",7033.68,19.33
"1256","2012-08-21",7089.32,19.72
"1257","2012-08-22",7017.75,22.91
"1258","2012-08-23",6949.57,22.49
"1259","2012-08-24",6971.07,22.32
"1260","2012-08-27",7047.45,21.46
"1261","2012-08-28",7002.68,22.07
"1262","2012-08-29",7010.57,22.65
"1263","2012-08-30",6895.49,24.41
"1264","2012-08-31",6970.79,23.03
"1265","2012-09-03",7014.83,23.67
"1266","2012-09-04",6932.58,24.66
"1267","2012-09-05",6964.69,24.48
"1268","2012-09-06",7167.33,20.45
"1269","2012-09-07",7214.5,18.71
"1270","2012-09-10",7213.7,21.15
"1271","2012-09-11",7310.11,21.67
"1272","2012-09-12",7343.53,19.89
"1273","2012-09-13",7310.32,20.71
"1274","2012-09-14",7412.13,16.46
"1275","2012-09-17",7403.69,19
"1276","2012-09-18",7347.69,19.63
"1277","2012-09-19",7390.76,19.56
"1278","2012-09-24",7413.16,18.12
"1279","2012-09-25",7425.11,18.24
"1280","2012-09-26",7276.51,19.77
"1281","2012-09-27",7290.02,19.76
"1282","2012-09-28",7216.15,20.09
"1283","2012-10-01",7326.73,19.21
"1284","2012-10-02",7305.86,19.17
"1285","2012-10-03",7322.08,17.86
"1286","2012-10-04",7305.21,18.23
"1287","2012-10-05",7397.87,17.02
"1288","2012-10-08",7291.21,18.44
"1289","2012-10-09",7234.53,19.4
"1290","2012-10-10",7205.23,18.7
"1291","2012-10-11",7281.7,17.44
"1292","2012-10-12",7232.49,16.92
"1293","2012-10-15",7261.25,18.71
"1294","2012-10-16",7376.27,18.41
"1295","2012-10-17",7394.55,18.47
"1296","2012-10-22",7328.05,18.07
"1297","2012-10-23",7173.69,20.12
"1298","2012-10-24",7192.85,19.85
"1299","2012-10-25",7200.23,19.03
"1300","2012-10-26",7231.85,18.53
"1301","2012-10-29",7203.16,20
"1302","2012-10-30",7284.4,18.5
"1303","2012-10-31",7260.63,19.09
"1304","2012-11-01",7335.67,17.86
"1305","2012-11-02",7363.85,17.34
"1306","2012-11-05",7326.47,19.44
"1307","2012-11-06",7377.76,19.15
"1308","2012-11-07",7232.83,22.13
"1309","2012-11-08",7204.96,21.03
"1310","2012-11-09",7163.5,20.43
"1311","2012-11-12",7168.76,22.02
"1312","2012-11-13",7169.12,20.81
"1313","2012-11-14",7101.92,22.46
"1314","2012-11-19",7123.84,18.55
"1315","2012-11-20",7172.99,17.28
"1316","2012-11-21",7184.71,16.76
"1317","2012-11-22",7244.99,16.26
"1318","2012-11-23",7309.13,16.15
"1319","2012-11-26",7292.03,16.55
"1320","2012-11-27",7332.33,15.91
"1321","2012-11-28",7343.41,15.86
"1322","2012-11-29",7400.96,15.09
"1323","2012-11-30",7405.5,15.54
"1324","2012-12-03",7435.21,16.12
"1325","2012-12-04",7435.12,15.98
"1326","2012-12-05",7454.55,15.03
"1327","2012-12-06",7534.54,14.84
"1328","2012-12-07",7517.8,14.89
"1329","2012-12-10",7530.92,15.41
"1330","2012-12-11",7589.75,14.34
"1331","2012-12-12",7614.79,13.96
"1332","2012-12-13",7581.98,14.06
"1333","2012-12-14",7596.47,14.15
"1334","2012-12-17",7604.94,14.87
"1335","2012-12-18",7653.58,16.12
"1336","2012-12-19",7668.5,19.42
"1337","2012-12-27",7655.88,16.85
"1338","2012-12-28",7612.39,17.99
"1339","2013-01-02",7778.78,16.41
"1340","2013-01-03",7756.44,14.95
"1341","2013-01-04",7776.37,12.75
"1342","2013-01-07",7732.66,14.28
"1343","2013-01-08",7695.83,14.46
"1344","2013-01-09",7720.47,13.31
"1345","2013-01-10",7708.47,13.84
"1346","2013-01-11",7715.53,13.05
"1347","2013-01-14",7729.52,15.27
"1348","2013-01-15",7675.91,16.72
"1349","2013-01-16",7691.13,16.44
"1350","2013-01-21",7748.86,12.68
"1351","2013-01-22",7696.21,13.33
"1352","2013-01-23",7707.54,13.18
"1353","2013-01-24",7748.13,12.93
"1354","2013-01-25",7857.97,12.76
"1355","2013-01-28",7833,13.57
"1356","2013-01-29",7848.57,13.31
"1357","2013-01-30",7811.31,14.62
"1358","2013-01-31",7776.05,14.95
"1359","2013-02-01",7833.39,13.48
"1360","2013-02-04",7638.23,18.58
"1361","2013-02-05",7664.66,18.08
"1362","2013-02-06",7581.18,18.25
"1363","2013-02-07",7590.85,18.71
"1364","2013-02-08",7652.14,15.11
"1365","2013-02-11",7633.74,17.95
"1366","2013-02-12",7660.19,16.36
"1367","2013-02-13",7711.89,15.97
"1368","2013-02-18",7628.73,16.6
"1369","2013-02-19",7752.45,15.78
"1370","2013-02-20",7728.9,16.73
"1371","2013-02-21",7583.57,18.65
"1372","2013-02-22",7661.91,18.4
"1373","2013-02-25",7773.19,20.04
"1374","2013-02-26",7597.11,22.9
"1375","2013-02-27",7675.83,19.35
"1376","2013-02-28",7741.7,18.09
"1377","2013-03-01",7708.16,18.89
"1378","2013-03-04",7691.68,18.77
"1379","2013-03-05",7870.31,17.53
"1380","2013-03-06",7919.33,17.97
"1381","2013-03-07",7939.77,16.46
"1382","2013-03-08",7986.47,15.42
"1383","2013-03-11",7984.29,17.9
"1384","2013-03-12",7966.12,18.76
"1385","2013-03-13",7970.91,18.78
"1386","2013-03-18",8010.7,15.42
"1387","2013-03-19",7947.79,16.74
"1388","2013-03-20",8001.97,15.72
"1389","2013-03-21",7932.51,16.2
"1390","2013-03-22",7911.35,17.55
"1391","2013-03-25",7870.9,17.55
"1392","2013-03-26",7879.67,16.67
"1393","2013-03-27",7789.09,17.07
"1394","2013-03-28",7795.31,16.24
"1395","2013-04-02",7943.87,15.07
"1396","2013-04-03",7874.75,16.7
"1397","2013-04-04",7817.39,16.7
"1398","2013-04-05",7658.75,19.33
"1399","2013-04-08",7662.64,18.7
"1400","2013-04-09",7637.51,17.8
"1401","2013-04-10",7810.63,17.01
"1402","2013-04-11",7871.63,16.76
"1403","2013-04-12",7744.77,18.05
"1404","2013-04-15",7712.63,21.68
"1405","2013-04-16",7682.58,21.03
"1406","2013-04-17",7503.03,27.74
"1407","2013-04-22",7478.11,19.28
"1408","2013-04-23",7658.21,18.06
"1409","2013-04-24",7759.03,17.44
"1410","2013-04-25",7832.86,17.43
"1411","2013-04-26",7814.76,17.35
"1412","2013-04-29",7873.5,18.01
"1413","2013-04-30",7913.71,17.88
"1414","2013-05-02",7961.71,16.77
"1415","2013-05-03",8122.29,15.8
"1416","2013-05-06",8112.08,16.79
"1417","2013-05-07",8181.78,16.77
"1418","2013-05-08",8249.71,16.93
"1419","2013-05-09",8262.55,16.23
"1420","2013-05-10",8278.59,16.8
"1421","2013-05-13",8279.29,18.48
"1422","2013-05-14",8339.11,17.43
"1423","2013-05-15",8362.42,18.56
"1424","2013-05-20",8455.83,16.48
"1425","2013-05-21",8472.2,16.82
"1426","2013-05-22",8530.89,16.59
"1427","2013-05-23",8351.98,18.56
"1428","2013-05-24",8305.32,18.77
"1429","2013-05-27",8383.3,18.24
"1430","2013-05-28",8480.87,18.06
"1431","2013-05-29",8336.58,19.94
"1432","2013-05-30",8400.2,19.14
"1433","2013-05-31",8348.84,19.81
"1434","2013-06-03",8285.8,22.35
"1435","2013-06-04",8295.96,21.45
"1436","2013-06-05",8196.18,22.39
"1437","2013-06-06",8098.81,21.88
"1438","2013-06-07",8254.68,21.22
"1439","2013-06-10",8307.69,18.2
"1440","2013-06-11",8222.46,20.41
"1441","2013-06-12",8143.27,21.31
"1442","2013-06-13",8095.39,21.6
"1443","2013-06-14",8127.96,20.31
"1444","2013-06-17",8215.73,22.77
"1445","2013-06-18",8229.51,23.34
"1446","2013-06-19",8197.08,29.39
"1447","2013-06-24",7692.45,24.36
"1448","2013-06-25",7811.3,23.09
"1449","2013-06-26",7940.99,21.72
"1450","2013-06-27",7990.75,20.13
"1451","2013-06-28",7959.22,20.08
"1452","2013-07-01",7983.92,20.62
"1453","2013-07-02",7910.77,20.55
"1454","2013-07-03",7829.32,21.28
"1455","2013-07-04",7994.31,19.9
"1456","2013-07-05",7806,21.63
"1457","2013-07-08",7968.54,21.5
"1458","2013-07-09",8057.75,20.21
